type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 205, 204, 0.960452, -15.883085, 256.975371, 0.980893, -15.887442, 256.990225, 0.010742, 0.000009, 0.000095, 0.025641, 0.275191, 0.275191, 0.275191, SPHEREFOLLOWING, 0.004663, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 206, 205, 0.980893, -15.887442, 256.990225, 0.991266, -15.887886, 257.009335, 0.009116, 0.000006, 0.000085, 0.021747, 0.249550, 0.249550, 0.249550, SPHEREFOLLOWING, 0.002664, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 207, 206, 0.991266, -15.887886, 257.009335, 1.000654, -15.889186, 257.030625, 0.010169, 0.000008, 0.000080, 0.023305, 0.227802, 0.227802, 0.227802, SPHEREFOLLOWING, 0.002742, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 208, 207, 1.000654, -15.889186, 257.030625, 1.011299, -15.890152, 257.051190, 0.009200, 0.000006, 0.000072, 0.023177, 0.204498, 0.204498, 0.204498, SPHEREFOLLOWING, 0.002579, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 209, 208, 1.011299, -15.890152, 257.051190, 1.021301, -15.890395, 257.069653, 0.009710, 0.000006, 0.000066, 0.021000, 0.181321, 0.181321, 0.181321, SPHEREFOLLOWING, 0.002455, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 210, 209, 1.021301, -15.890395, 257.069653, 1.034618, -15.888707, 257.089301, 0.009461, 0.000007, 0.000060, 0.023795, 0.160321, 0.160321, 0.160321, SPHEREFOLLOWING, 0.002671, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 211, 210, 1.034618, -15.888707, 257.089301, 1.045936, -15.890132, 257.108385, 0.012401, 0.000011, 0.000053, 0.022234, 0.136526, 0.136526, 0.136526, SPHEREFOLLOWING, 0.004523, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 212, 211, 1.045936, -15.890132, 257.108385, 1.048987, -15.894287, 257.126412, 0.018906, 0.000021, 0.000042, 0.018749, 0.114291, 0.114291, 0.114291, SPHEREFOLLOWING, 0.006129, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 213, 212, 1.048987, -15.894287, 257.126412, 1.087664, -15.887928, 257.116165, 0.007089, 0.000006, 0.000021, 0.040514, 0.095542, 0.095542, 0.095542, SPHEREFOLLOWING, 0.007394, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 214, 213, 1.087664, -15.887928, 257.116165, 1.103629, -15.885186, 257.126339, 0.006731, 0.000003, 0.000015, 0.019128, 0.055028, 0.055028, 0.055028, SPHEREFOLLOWING, 0.001650, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 215, 214, 1.103629, -15.885186, 257.126339, 1.118330, -15.878572, 257.139786, 0.005738, 0.000002, 0.000012, 0.020993, 0.035899, 0.035899, 0.035899, SPHEREFOLLOWING, 0.002150, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 216, 215, 1.118330, -15.878572, 257.139786, 1.126931, -15.880837, 257.151748, 0.006915, 0.000002, 0.000010, 0.014907, 0.014907, 0.014907, 0.014907, SPHEREFOLLOWING, 0.037140, 0.003482, 1, 26, 11, 0.010723, 0.000095, 0.275191, 1, 1, 1.000000, 1, 7, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 217, 71, 0.774195, -15.844459, 256.728328, 0.761272, -15.807338, 256.726438, 0.014492, 0.000026, 0.000592, 0.039351, 1.316126, 2.475593, 0.823232, SPHEREFOLLOWING, 0.002494, 0.003482, 1, 27, 10, 0.014492, 0.000551, 1.247343, 1, 4, 2.000000, 4, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 218, 217, 0.761272, -15.807338, 256.726438, 0.747019, -15.781751, 256.723543, 0.012752, 0.000015, 0.000566, 0.029432, 1.276775, 2.318189, 0.783881, SPHEREFOLLOWING, 0.004691, 0.003482, 1, 27, 10, 0.014492, 0.000551, 1.247343, 1, 4, 2.000000, 4, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 219, 218, 0.747019, -15.781751, 256.723543, 0.757256, -15.758367, 256.724447, 0.013637, 0.000015, 0.000551, 0.025543, 1.247343, 2.200460, 0.754449, SPHEREFOLLOWING, 0.004811, 0.003482, 1, 27, 10, 0.014492, 0.000551, 1.247343, 1, 4, 2.000000, 4, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 220, 219, 0.757256, -15.758367, 256.724447, 0.757363, -15.735080, 256.731538, 0.016939, 0.000022, 0.000536, 0.024343, 1.221800, 2.098289, 0.728906, SPHEREFOLLOWING, 0.010635, 0.003482, 1, 27, 10, 0.014492, 0.000551, 1.247343, 1, 4, 2.000000, 4, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 221, 220, 0.757363, -15.735080, 256.731538, 0.761633, -15.723436, 256.739222, 0.030125, 0.000042, 0.000514, 0.014590, 1.197457, 2.000916, 0.704563, SPHEREFOLLOWING, 0.009101, 0.003482, 1, 27, 10, 0.014492, 0.000551, 1.247343, 1, 4, 2.000000, 4, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 222, 221, 0.761633, -15.723436, 256.739222, 0.806230, -15.700941, 256.734807, 0.012463, 0.000024, 0.000439, 0.050143, 1.090139, 1.849829, 0.689974, SPHEREFOLLOWING, 0.004594, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 223, 222, 0.806230, -15.700941, 256.734807, 0.825629, -15.683878, 256.740225, 0.011187, 0.000010, 0.000415, 0.026397, 1.039995, 1.699400, 0.639830, SPHEREFOLLOWING, 0.002826, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 224, 223, 0.825629, -15.683878, 256.740225, 0.839463, -15.663823, 256.734709, 0.011020, 0.000010, 0.000405, 0.024981, 1.013599, 1.620209, 0.613433, SPHEREFOLLOWING, 0.002990, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 225, 224, 0.839463, -15.663823, 256.734709, 0.855666, -15.649072, 256.732594, 0.012280, 0.000010, 0.000395, 0.022013, 0.988618, 1.545266, 0.588453, SPHEREFOLLOWING, 0.003951, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 226, 225, 0.855666, -15.649072, 256.732594, 0.872421, -15.636418, 256.730667, 0.016345, 0.000018, 0.000385, 0.021085, 0.966604, 1.479227, 0.566439, SPHEREFOLLOWING, 0.005593, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 227, 226, 0.872421, -15.636418, 256.730667, 0.887986, -15.614198, 256.742669, 0.011493, 0.000012, 0.000367, 0.029665, 0.945519, 1.415971, 0.545354, SPHEREFOLLOWING, 0.003260, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 228, 227, 0.887986, -15.614198, 256.742669, 0.903006, -15.596015, 256.749927, 0.010672, 0.000009, 0.000355, 0.024676, 0.915854, 1.326975, 0.515689, SPHEREFOLLOWING, 0.002679, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 229, 228, 0.903006, -15.596015, 256.749927, 0.919124, -15.581396, 256.756102, 0.011738, 0.000010, 0.000346, 0.022619, 0.891178, 1.252947, 0.491013, SPHEREFOLLOWING, 0.003598, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 230, 229, 0.919124, -15.581396, 256.756102, 0.932680, -15.572513, 256.764829, 0.021245, 0.000026, 0.000336, 0.018407, 0.868559, 1.185090, 0.468394, SPHEREFOLLOWING, 0.007074, 0.003482, 1, 28, 27, 0.011738, 0.000385, 0.966604, 1, 3, 1.732051, 3, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 231, 230, 0.932680, -15.572513, 256.764829, 0.943879, -15.540377, 256.746704, 0.013766, 0.000023, 0.000197, 0.038557, 0.504263, 0.783979, 0.449987, SPHEREFOLLOWING, 0.005453, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 232, 231, 0.943879, -15.540377, 256.746704, 0.948984, -15.513156, 256.744897, 0.011381, 0.000011, 0.000174, 0.027755, 0.465706, 0.706866, 0.411430, SPHEREFOLLOWING, 0.005237, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 233, 232, 0.948984, -15.513156, 256.744897, 0.962642, -15.492972, 256.751702, 0.009100, 0.000007, 0.000163, 0.025303, 0.437951, 0.651355, 0.383675, SPHEREFOLLOWING, 0.003027, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 234, 233, 0.962642, -15.492972, 256.751702, 0.972394, -15.470332, 256.753928, 0.007912, 0.000005, 0.000156, 0.024751, 0.412648, 0.600749, 0.358372, SPHEREFOLLOWING, 0.002351, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 235, 234, 0.972394, -15.470332, 256.753928, 0.982320, -15.454870, 256.759520, 0.009298, 0.000005, 0.000151, 0.019206, 0.387896, 0.551247, 0.333620, SPHEREFOLLOWING, 0.003398, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 236, 235, 0.982320, -15.454870, 256.759520, 0.989711, -15.435515, 256.769108, 0.008647, 0.000005, 0.000146, 0.022829, 0.368690, 0.512835, 0.314414, SPHEREFOLLOWING, 0.002864, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 237, 236, 0.989711, -15.435515, 256.769108, 0.997984, -15.415743, 256.777326, 0.006234, 0.000003, 0.000141, 0.022954, 0.345861, 0.467176, 0.291585, SPHEREFOLLOWING, 0.001592, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 238, 237, 0.997984, -15.415743, 256.777326, 1.010018, -15.400240, 256.782322, 0.007117, 0.000003, 0.000138, 0.020252, 0.322907, 0.421267, 0.268631, SPHEREFOLLOWING, 0.002501, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 239, 238, 1.010018, -15.400240, 256.782322, 1.015957, -15.386430, 256.790273, 0.007564, 0.000003, 0.000134, 0.017005, 0.302655, 0.380763, 0.248378, SPHEREFOLLOWING, 0.001936, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 240, 239, 1.015957, -15.386430, 256.790273, 1.024928, -15.366669, 256.796748, 0.007820, 0.000004, 0.000131, 0.022647, 0.285649, 0.346752, 0.231373, SPHEREFOLLOWING, 0.002931, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 241, 240, 1.024928, -15.366669, 256.796748, 1.031350, -15.351884, 256.806748, 0.011080, 0.000007, 0.000127, 0.018970, 0.263002, 0.301458, 0.208726, SPHEREFOLLOWING, 0.004188, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 242, 241, 1.031350, -15.351884, 256.806748, 1.037156, -15.337013, 256.817923, 0.017099, 0.000018, 0.000120, 0.019486, 0.244032, 0.263519, 0.189756, SPHEREFOLLOWING, 0.006533, 0.003482, 1, 29, 28, 0.009100, 0.000141, 0.345861, 1, 2, 1.414214, 2, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 243, 242, 1.037156, -15.337013, 256.817923, 1.047841, -15.308748, 256.819100, 0.017658, 0.000030, 0.000082, 0.030241, 0.170270, 0.170270, 0.170270, SPHEREFOLLOWING, 0.014095, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 244, 243, 1.047841, -15.308748, 256.819100, 1.054291, -15.282579, 256.817783, 0.011293, 0.000011, 0.000052, 0.026984, 0.140029, 0.140029, 0.140029, SPHEREFOLLOWING, 0.005748, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 245, 244, 1.054291, -15.282579, 256.817783, 1.063142, -15.259749, 256.829399, 0.008060, 0.000006, 0.000041, 0.027101, 0.113045, 0.113045, 0.113045, SPHEREFOLLOWING, 0.002638, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 246, 245, 1.063142, -15.259749, 256.829399, 1.069906, -15.243656, 256.840217, 0.008527, 0.000005, 0.000036, 0.020538, 0.085944, 0.085944, 0.085944, SPHEREFOLLOWING, 0.002258, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 247, 246, 1.069906, -15.243656, 256.840217, 1.075822, -15.227714, 256.852556, 0.009359, 0.000006, 0.000031, 0.021009, 0.065406, 0.065406, 0.065406, SPHEREFOLLOWING, 0.004214, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 248, 247, 1.075822, -15.227714, 256.852556, 1.082712, -15.217999, 256.872445, 0.014559, 0.000015, 0.000025, 0.023182, 0.044397, 0.044397, 0.044397, SPHEREFOLLOWING, 0.007311, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 249, 248, 1.082712, -15.217999, 256.872445, 1.089542, -15.203241, 256.886069, 0.008892, 0.000005, 0.000010, 0.021215, 0.021215, 0.021215, 0.021215, SPHEREFOLLOWING, 0.003192, 0.003482, 1, 30, 29, 0.009359, 0.000036, 0.085944, 1, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 250, 242, 1.037156, -15.337013, 256.817923, 1.027785, -15.335446, 256.851285, 0.009572, 0.000010, 0.000020, 0.034689, 0.054276, 0.054276, 0.054276, SPHEREFOLLOWING, 0.006185, 0.003482, 1, 31, 29, 0.009572, 0.000010, 0.019587, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 251, 250, 1.027785, -15.335446, 256.851285, 1.027679, -15.330918, 256.870342, 0.008692, 0.000005, 0.000010, 0.019587, 0.019587, 0.019587, 0.019587, SPHEREFOLLOWING, 0.003321, 0.003482, 1, 31, 29, 0.009572, 0.000010, 0.019587, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 252, 230, 0.932680, -15.572513, 256.764829, 0.943828, -15.594642, 256.794539, 0.010863, 0.000014, 0.000113, 0.038687, 0.345889, 0.345889, 0.345889, SPHEREFOLLOWING, 0.003788, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 253, 252, 0.943828, -15.594642, 256.794539, 0.963190, -15.597449, 256.812918, 0.008861, 0.000007, 0.000099, 0.026843, 0.307202, 0.307202, 0.307202, SPHEREFOLLOWING, 0.003135, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 254, 253, 0.963190, -15.597449, 256.812918, 0.975709, -15.592430, 256.827741, 0.009736, 0.000006, 0.000092, 0.020041, 0.280359, 0.280359, 0.280359, SPHEREFOLLOWING, 0.002266, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 255, 254, 0.975709, -15.592430, 256.827741, 0.989270, -15.586482, 256.841484, 0.010640, 0.000007, 0.000086, 0.020203, 0.260318, 0.260318, 0.260318, SPHEREFOLLOWING, 0.003386, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 256, 255, 0.989270, -15.586482, 256.841484, 0.999680, -15.572437, 256.855958, 0.008084, 0.000005, 0.000079, 0.022697, 0.240116, 0.240116, 0.240116, SPHEREFOLLOWING, 0.002444, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 257, 256, 0.999680, -15.572437, 256.855958, 1.015073, -15.562573, 256.870630, 0.008882, 0.000006, 0.000074, 0.023442, 0.217419, 0.217419, 0.217419, SPHEREFOLLOWING, 0.002524, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 258, 257, 1.015073, -15.562573, 256.870630, 1.026619, -15.555467, 256.882650, 0.009891, 0.000006, 0.000069, 0.018119, 0.193977, 0.193977, 0.193977, SPHEREFOLLOWING, 0.002851, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 259, 258, 1.026619, -15.555467, 256.882650, 1.045432, -15.544056, 256.896119, 0.007002, 0.000004, 0.000063, 0.025798, 0.175859, 0.175859, 0.175859, SPHEREFOLLOWING, 0.002442, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 260, 259, 1.045432, -15.544056, 256.896119, 1.056108, -15.534736, 256.907307, 0.011349, 0.000007, 0.000059, 0.018056, 0.150061, 0.150061, 0.150061, SPHEREFOLLOWING, 0.004567, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 261, 260, 1.056108, -15.534736, 256.907307, 1.067557, -15.524602, 256.922435, 0.013660, 0.000013, 0.000052, 0.021509, 0.132005, 0.132005, 0.132005, SPHEREFOLLOWING, 0.003849, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 262, 261, 1.067557, -15.524602, 256.922435, 1.079083, -15.513995, 256.938189, 0.013999, 0.000014, 0.000039, 0.022216, 0.110495, 0.110495, 0.110495, SPHEREFOLLOWING, 0.003571, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 263, 262, 1.079083, -15.513995, 256.938189, 1.092814, -15.496754, 256.955425, 0.009319, 0.000008, 0.000025, 0.027979, 0.088280, 0.088280, 0.088280, SPHEREFOLLOWING, 0.002098, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 264, 263, 1.092814, -15.496754, 256.955425, 1.097421, -15.493940, 256.974884, 0.007589, 0.000004, 0.000018, 0.020194, 0.060300, 0.060300, 0.060300, SPHEREFOLLOWING, 0.002084, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 265, 264, 1.097421, -15.493940, 256.974884, 1.101533, -15.498897, 256.995905, 0.007715, 0.000004, 0.000014, 0.021985, 0.040106, 0.040106, 0.040106, SPHEREFOLLOWING, 0.001381, 0.003482, 1, 32, 28, 0.009319, 0.000063, 0.175859, 2, 1, 1.000000, 1, 8, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
